id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,zipcode,geometry
13057353,Large home in a great DC neighborhood,31214578,Ledio,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93244,-77.04106999999999,Entire home/apt,250,4,0,,,2,0,20010,POINT (-77.04106999999999 38.93244)
13062412,Modern Logan Circle Loft,28467223,Kevin,,"Shaw, Logan Circle",38.9133,-77.03331999999999,Entire home/apt,150,1,6,2017-01-23,0.14,1,0,20009,POINT (-77.03331999999999 38.9133)
13063902,Best place in the Center of Foggy Bottom,16820693,Alex,,"West End, Foggy Bottom, GWU",38.89995,-77.05547,Entire home/apt,95,270,0,,,2,365,20037,POINT (-77.05547 38.89995)
13069989,Bright & Cozy for Inauguration w/ Parking Spot,63465683,Tracy,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91253,-77.01026999999999,Entire home/apt,400,3,2,2016-07-31,0.04,1,0,20001,POINT (-77.01026999999999 38.91253)
13070157,Rowhome near H Street Night life,523455,Amira,,"Union Station, Stanton Park, Kingman Park",38.9013,-76.98944,Entire home/apt,100,2,3,2016-07-31,0.07,3,0,20002,POINT (-76.98944 38.9013)
13072071,Capitol Hill-Historic Eastern Market,65643098,Jose,,"Capitol Hill, Lincoln Park",38.88317,-76.98958,Entire home/apt,69,2,0,,,1,0,20003,POINT (-76.98958 38.88317)
13078902,Perfect Hideaway to Explore DC|MONTHLY RATES AVAIL,10292686,Brian,,"Capitol Hill, Lincoln Park",38.891220000000004,-77.00206999999999,Entire home/apt,165,30,13,2020-02-17,0.76,23,361,20003,POINT (-77.00206999999999 38.89122)
13079204,Short Walk to Foggy Bottom Metro,2131753,Shannon,,"West End, Foggy Bottom, GWU",38.90104,-77.05216,Entire home/apt,119,29,7,2020-01-28,0.16,12,336,20006,POINT (-77.05216 38.90104)
13082269,"Central, Luxury, 2bd/2.5ba w/ Yard & Firepit!",52703422,Erin,,"Shaw, Logan Circle",38.90638,-77.01586999999999,Entire home/apt,210,2,74,2019-11-19,1.62,6,221,20001,POINT (-77.01586999999999 38.90638)
13082717,CCC (Cozy Clean & Comfortable) in D.C!,72578058,Nate & Ana,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93475,-77.02351,Entire home/apt,89,1,179,2019-04-27,3.91,1,0,20010,POINT (-77.02351 38.93475)
13083870,Cute apartment in Columbia Heights,9244975,Sonya,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92561,-77.03259,Private room,80,30,19,2019-09-11,0.55,1,153,20010,POINT (-77.03259 38.92561)
13084321,"Adams Morgan apartment w/parking (""The Red Suite"")",14692970,P,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92463,-77.0402,Entire home/apt,115,4,35,2019-10-27,0.78,10,342,20009,POINT (-77.0402 38.92463)
13084540,Cozy Condo in DC's Historic Eckington Neighborhood,3502903,Debbie,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.914970000000004,-77.00256,Private room,70,1,213,2020-02-08,4.78,1,303,20001,POINT (-77.00256 38.91497)
13096118,Gem of a Georgetown home,17633,Charlotte (& Anna-Regina),,"Georgetown, Burleith/Hillandale",38.90971,-77.05469000000001,Entire home/apt,189,3,53,2019-12-29,1.17,54,313,20036,POINT (-77.05469000000001 38.90971)
13096614,Great Apartment in Cleveland Park,3644538,Roger,,"Friendship Heights, American University Park, Tenleytown",38.94352,-77.07191,Entire home/apt,200,2,33,2019-10-03,0.73,1,322,20016,POINT (-77.07191 38.94352)
13098658,1 BR Sleeps 4 in Capitol Hill,6715635,Juliet,,"Capitol Hill, Lincoln Park",38.879459999999995,-76.98706,Entire home/apt,118,4,0,,,1,0,20003,POINT (-76.98706 38.87945999999999)
13098667,"Sunny, Comfortable Studio in Ideal Location",61086329,Lindsey,,"Dupont Circle, Connecticut Avenue/K Street",38.910759999999996,-77.03828,Entire home/apt,95,2,6,2017-06-18,0.13,1,0,20036,POINT (-77.03828 38.91076)
13099125,Heart of Washington DC.,72749241,Thomas,,"Union Station, Stanton Park, Kingman Park",38.90607,-77.00063,Entire home/apt,225,4,36,2018-06-20,0.95,1,0,20001,POINT (-77.00063 38.90607)
13108950,Bright PVT Room in Historic Eckington /  NOMA,55009,Mala,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.913270000000004,-77.00376999999999,Private room,64,4,9,2020-01-16,0.21,5,218,20001,POINT (-77.00376999999999 38.91327)
13112085,"Northeast Capitol Hill, Separate Entry",72903714,Nick,,"Union Station, Stanton Park, Kingman Park",38.89713,-76.97415,Entire home/apt,94,1,258,2020-02-03,5.95,1,137,20002,POINT (-76.97414999999999 38.89713)
13112324,Capitol Hill--Steps away from the US Capitol,34407290,Rodney,,"Capitol Hill, Lincoln Park",38.88471,-77.00310999999999,Entire home/apt,90,2,3,2016-06-20,0.07,1,0,20003,POINT (-77.00310999999999 38.88471)
13121958,"Convention Center Room in Clean, Chic Apt Downtown",32657509,Laurence,,"Shaw, Logan Circle",38.90635,-77.02355,Private room,155,1,44,2018-06-14,0.97,1,0,20001,POINT (-77.02355 38.90635)
13124450,"Sylish, Modern, Sunlit Apartment in Vibrant Shaw",69448865,Sergio,,"Shaw, Logan Circle",38.90878,-77.02363000000001,Entire home/apt,100,4,0,,,1,0,20001,POINT (-77.02363000000001 38.90878)
13137296,Ollie's Place,73198783,Mabel,,"Mayfair, Hillbrook, Mahaning Heights",38.90061,-76.94301999999999,Entire home/apt,97,3,147,2020-01-26,3.35,1,248,20019,POINT (-76.94301999999999 38.90061)
13138525,"Fresh, friendly Petworth Room!",41565910,Morgan,,"Brightwood Park, Crestwood, Petworth",38.949529999999996,-77.02516,Private room,35,7,1,2016-08-27,0.02,2,0,20011,POINT (-77.02516 38.94953)
13149363,Charming Capitol Hill Rowhouse | Walk to Union St.,6203770,Brehan,,"Union Station, Stanton Park, Kingman Park",38.89889,-76.99583,Entire home/apt,195,1,0,,,1,0,20002,POINT (-76.99583 38.89889)
13152648,Dupont Circle comfortable and cozy 1 BR shared BA,19710172,Ianta,,"Dupont Circle, Connecticut Avenue/K Street",38.91496,-77.04243000000001,Private room,75,2,141,2019-12-13,3.1,1,41,20009,POINT (-77.04243000000001 38.91496)
13152858,Private Bedroom H Street Adjacent w/ Private Bath,72864075,Sarah,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90397,-76.98491999999999,Private room,299,2,1,2016-07-04,0.02,1,0,20002,POINT (-76.98491999999999 38.90397)
13153398,Basement Apartment in The Gloria Townhouse,73400602,Vanessa,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.921620000000004,-77.03801999999999,Private room,50,1,1,2016-08-21,0.02,1,0,20009,POINT (-77.03801999999999 38.92162)
13162486,"Capitol Hill Row Home, Easy Access to Everything!",45516688,Jenny,,"Capitol Hill, Lincoln Park",38.88528,-76.98363,Entire home/apt,200,3,16,2019-08-04,0.36,2,16,20003,POINT (-76.98363000000001 38.88528)
13182016,"NOMA 1 Bedroom, Apartment with Full Kitchen",73728252,Mark,,"Union Station, Stanton Park, Kingman Park",38.90487,-76.99985,Entire home/apt,125,3,26,2020-01-02,0.58,1,90,20002,POINT (-76.99985 38.90487)
13192808,Stay in Capital Hill Studio Apartment!,73856102,Joseph,,"Union Station, Stanton Park, Kingman Park",38.89553,-77.00239,Entire home/apt,88,1,0,,,1,0,20260,POINT (-77.00239000000001 38.89553)
13199320,PVT Bright + New Bedroom in Historic Eckington,55009,Mala,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91386,-77.00324,Private room,68,5,16,2019-08-04,0.36,5,333,20001,POINT (-77.00324000000001 38.91386)
13199849,Cozy in Foggy,44203219,Hayk,,"West End, Foggy Bottom, GWU",38.903040000000004,-77.05283,Entire home/apt,62,1,363,2020-02-09,7.99,7,148,20036,POINT (-77.05283 38.90304)
13207086,Luxury 2BR Penthouse With Views/Walk To Everywhere,121070,Sama,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89653,-77.02117,Entire home/apt,248,3,59,2019-12-31,1.68,1,126,20260,POINT (-77.02117 38.89653)
13207403,Cozy Streetcar Apartment,60832670,Margaret And Bill,,"Union Station, Stanton Park, Kingman Park",38.89702,-76.9715,Entire home/apt,75,2,84,2019-10-26,2.0,1,151,20002,POINT (-76.97150000000001 38.89702)
13207851,1 bedroom suite with private entrance and parking.,5291972,Tiye,,"Woodridge, Fort Lincoln, Gateway",38.92799,-76.95873,Entire home/apt,125,1,77,2019-11-17,1.69,1,358,20018,POINT (-76.95873 38.92799)
13208131,"1BR OASIS NEAR TAKOMA METRO, MINUTES TO CAPITAL",74026365,Karl,,"Takoma, Brightwood, Manor Park",38.97035,-77.0204,Entire home/apt,75,2,100,2020-01-01,2.31,1,186,20012,POINT (-77.0204 38.97035)
13210656,PVT Bed + PVT Bath Close to Metro in Historic DC!,55009,Mala,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91409,-77.00322,Private room,75,4,24,2019-10-05,0.54,5,117,20001,POINT (-77.00322 38.91409)
13215892,DuPont Circle Studio,21766327,Kara,,"Dupont Circle, Connecticut Avenue/K Street",38.91267,-77.04172,Entire home/apt,550,1,0,,,1,0,20036,POINT (-77.04172 38.91267)
13220707,Boho chic studio,67828733,Emily,,"Georgetown, Burleith/Hillandale",38.91198,-77.0539,Entire home/apt,100,2,6,2017-08-27,0.15,1,0,20036,POINT (-77.0539 38.91198)
13227010,Prvt Master Bedroom w/ Prvt Full BA,71752060,Jemilda,,"Brightwood Park, Crestwood, Petworth",38.93919,-77.02637,Private room,145,30,0,,,1,365,20010,POINT (-77.02637 38.93919)
13238674,Renovated apt. in quiet/walkable neighborhood,3403147,Tom,,"Friendship Heights, American University Park, Tenleytown",38.943290000000005,-77.07571,Entire home/apt,85,2,55,2019-12-01,2.61,1,142,20016,POINT (-77.07571 38.94329)
13240457,Room in City Center of DC,17055503,Sima,,"Shaw, Logan Circle",38.911770000000004,-77.02239,Private room,69,1,11,2019-07-15,0.25,2,364,20001,POINT (-77.02239 38.91177)
13244329,Victorian View - Beautiful Victorian Awaits You,24426199,Justin,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91152,-77.01246,Private room,73,1,65,2020-02-08,1.44,3,239,20001,POINT (-77.01246 38.91152)
13247788,Free Parking on a Private St Minutes to Georgetown,74478298,Lucy,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.910540000000005,-77.08664,Entire home/apt,89,2,122,2020-01-01,2.71,2,69,20007,POINT (-77.08664 38.91054)
13248932,1BR apt in Adams Morgan/Dupont/U St. neighborhoods,74494184,Ben,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91826,-77.04245999999999,Entire home/apt,150,2,20,2018-11-20,0.45,1,0,20009,POINT (-77.04245999999999 38.91826)
13259509,Bright 2 bdrm Apt. Great location! family friendly,74628705,Genet,,"Howard University, Le Droit Park, Cardozo/Shaw",38.919940000000004,-77.02928,Entire home/apt,150,3,42,2019-12-01,1.18,3,2,20009,POINT (-77.02928 38.91994)
13265500,Private Room in a Beautiful Row House,3005597,Valeria,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91438,-77.00972,Private room,50,2,30,2018-05-22,0.67,2,0,20001,POINT (-77.00972 38.91438)
13278515,"Luxury, sunny, 1bd/1ba close to everything",52703422,Erin,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90565,-77.01558,Entire home/apt,150,1,58,2019-11-15,1.32,6,304,20001,POINT (-77.01558 38.90565)
13278859,"Big, sunny 1-bedroom in the heart of Adams Morgan!",74837334,Nalini,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.925959999999996,-77.03999,Entire home/apt,120,3,5,2017-01-22,0.11,1,0,20009,POINT (-77.03999 38.92596)
13279490,"Chill at the Marble Breakfast Bar at a Sleek, Gray-Toned Pad",52703422,Erin,,"Shaw, Logan Circle",38.90568,-77.01557,Entire home/apt,375,2,57,2019-11-15,1.27,6,304,20001,POINT (-77.01557 38.90568)
13279607,Simple & Modern 1BR with Outdoor Patio,16062780,Lindsey,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92773,-77.03855,Entire home/apt,150,2,0,,,1,0,20010,POINT (-77.03855 38.92773)
13280319,Chic Mount Vernon Triangle Home Near White House,52703422,Erin,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.905640000000005,-77.01557,Entire home/apt,485,2,172,2020-01-19,3.92,6,304,20001,POINT (-77.01557 38.90564000000001)
13281443,Small sunny room,74877774,Jacqueline,,"Georgetown, Burleith/Hillandale",38.91545,-77.07044,Private room,55,2,35,2018-10-27,0.78,2,89,20007,POINT (-77.07044 38.91545)
13291879,Master Bedroom with Study,10620467,Lilian,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93157,-77.02225,Private room,100,30,0,,,3,0,20010,POINT (-77.02225 38.93157)
13293403,Nest in Beautiful Bloomingdale!,75021791,Nest,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91323,-77.01311,Entire home/apt,90,3,143,2019-11-27,3.16,1,0,20001,POINT (-77.01311 38.91323)
13310082,Capitol Hill...Steps from downtown!!!,72593101,Brian,,"Union Station, Stanton Park, Kingman Park",38.90136,-76.99744,Entire home/apt,800,1,40,2018-03-17,0.9,1,179,20002,POINT (-76.99744 38.90136)
13313002,Luxury Logan Circle 2BR / Newly Renovated!,75240920,Mike,,"Shaw, Logan Circle",38.91002,-77.03415,Entire home/apt,170,2,220,2020-01-04,5.16,3,34,20005,POINT (-77.03415 38.91002)
13315310,Modern High-Rise Apt in Middle of DC,75267126,Edward,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.900209999999994,-77.01813,Entire home/apt,75,2,13,2017-02-26,0.29,1,0,20260,POINT (-77.01813 38.90020999999999)
13316437,Modern garden-style apartment near Nats Stadium,72946509,Melanie,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87022,-77.01245,Entire home/apt,96,1,4,2016-10-11,0.09,1,0,20024,POINT (-77.01245 38.87022)
13316705,"Sunny, business-ready apt in Logan Circle/downtown",75284744,Claire,,"Shaw, Logan Circle",38.90639,-77.02935,Entire home/apt,149,1,29,2017-03-30,0.64,1,0,20005,POINT (-77.02934999999999 38.90639)
13316914,Basement Studio Apartment in Georgetown/Burlieth,74877774,Jacqueline,,"Georgetown, Burleith/Hillandale",38.91581,-77.07008,Entire home/apt,96,2,22,2020-01-31,0.65,2,124,20007,POINT (-77.07008 38.91581)
13330903,Comfy Place,75446187,Darrell,,"Sheridan, Barry Farm, Buena Vista",38.85576,-76.98281,Private room,75,1,4,2018-06-23,0.09,1,89,20020,POINT (-76.98281 38.85576)
13331330,Private bedroom in  Dupont Circle,8105069,Jordan,,"Dupont Circle, Connecticut Avenue/K Street",38.91052,-77.04478,Private room,259,2,3,2016-07-25,0.07,1,0,20036,POINT (-77.04478 38.91052)
13342086,2BR 1BA Rowhouse in Eastern Market,31183194,Rebekah,,"Capitol Hill, Lincoln Park",38.87942,-76.99655,Entire home/apt,190,1,0,,,1,0,20003,POINT (-76.99655 38.87942)
13343630,Sunny master suite very close to yellow/green line,1098063,Lindsay,,"Brightwood Park, Crestwood, Petworth",38.93851,-77.02557,Private room,50,3,8,2016-10-07,0.18,1,0,20010,POINT (-77.02557 38.93851)
13348401,Large 1 BD/1 BTH Apt. In Van Ness!,75624033,Brittany,,"North Cleveland Park, Forest Hills, Van Ness",38.943020000000004,-77.06194,Entire home/apt,100,1,1,2016-08-04,0.02,1,0,20008,POINT (-77.06194000000001 38.94302)
13349087,Clean 3-BR 3-Bath in Capitol Hill,56620292,Alan,,"Capitol Hill, Lincoln Park",38.88476,-76.98195,Entire home/apt,169,2,79,2020-02-09,1.79,2,21,20003,POINT (-76.98195 38.88476)
13366649,Chevy Chase. DC home,3225413,Susan,,"Hawthorne, Barnaby Woods, Chevy Chase",38.964240000000004,-77.07699000000001,Entire home/apt,148,1,0,,,1,0,20015,POINT (-77.07699000000001 38.96424)
13377578,Room in Marshall Heights,71722697,Robert,,"Capitol View, Marshall Heights, Benning Heights",38.8857,-76.9296,Private room,89,5,1,2016-11-21,0.03,1,358,20019,POINT (-76.92959999999999 38.8857)
13379801,Spectacular Warehouse LOFT Living in Heart of DC,46582948,Huxley,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9005,-77.01495,Entire home/apt,185,2,104,2020-01-21,2.39,11,216,20260,POINT (-77.01495 38.9005)
13386896,Bonny Petworth RowHome,51544429,Taheerah,,"Brightwood Park, Crestwood, Petworth",38.94421,-77.01549,Entire home/apt,250,2,0,,,1,0,20011,POINT (-77.01549 38.94421)
13390535,Classic 2B Condo | Heart of Downtown DC | by GLS,30283594,Kara,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.900090000000006,-77.03439,Entire home/apt,189,3,4,2020-01-19,0.16,40,340,20005,POINT (-77.03439 38.90009000000001)
13410074,"Walk to GWU, State Dept, IMF, World Bank & Embassy",2131753,Shannon,,"West End, Foggy Bottom, GWU",38.90252,-77.05213,Entire home/apt,119,29,9,2019-08-09,0.22,12,111,20036,POINT (-77.05213000000001 38.90252)
13410561,"Private Apt in NW DC near Silver Spring, AFI, AIRP",4918036,Hahva And Kiff,,"Colonial Village, Shepherd Park, North Portal Estates",38.9834,-77.0373,Entire home/apt,92,2,66,2020-02-16,1.51,1,60,20012,POINT (-77.0373 38.9834)
13412041,Elegant home in historic Mt. Pleasant,4190406,Yigal,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93095,-77.0409,Entire home/apt,216,1,0,,,1,0,20010,POINT (-77.04089999999999 38.93095)
13413787,Lovely 2 Bedroom Apartment in the Heart of Dupont,46794484,Jeremy,,"Dupont Circle, Connecticut Avenue/K Street",38.9091,-77.04769,Entire home/apt,349,1,202,2020-02-20,4.71,2,202,20036,POINT (-77.04769 38.9091)
13417691,Embassy Row English Basement Apartment,4928718,Andres,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.916740000000004,-77.05836,Entire home/apt,109,3,123,2020-02-08,2.76,1,157,20008,POINT (-77.05835999999999 38.91674)
13429892,Charming Row Home in Capitol Hill,67066975,Allison & Tim,,"Capitol Hill, Lincoln Park",38.88912,-76.99265,Entire home/apt,200,1,0,,,1,0,20003,POINT (-76.99265 38.88912)
13431999,"Central DC Bedroom! Rooftop Pool, Full Gym",15445459,Zach,,"Shaw, Logan Circle",38.90697,-77.03055,Private room,120,1,0,,,1,0,20005,POINT (-77.03055000000001 38.90697)
13435446,Quaint Urban Oasis in DC,31580361,Alexandra,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92399,-77.00159000000001,Private room,65,2,48,2018-03-14,1.08,1,0,20017,POINT (-77.00159000000001 38.92399)
13444983,"Location, Location, Location!",76752552,Joshua,,"Howard University, Le Droit Park, Cardozo/Shaw",38.918,-77.03145,Entire home/apt,81,2,20,2016-10-04,0.45,1,0,20009,POINT (-77.03145000000001 38.918)
13452121,R Suite DC (Charming Eckington -NoMa Apartment),76836889,Alicia,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.913270000000004,-77.00771,Entire home/apt,75,3,59,2019-10-28,1.42,1,88,20001,POINT (-77.00771 38.91327)
13467737,unbeatable location w/ charming decor,73962167,Rebecca,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91554,-77.03255,Entire home/apt,140,3,0,,,1,0,20009,POINT (-77.03255 38.91554)
13471273,Cute and Quirky Garden Apartment,2961871,Sarah,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91649,-77.00771,Entire home/apt,61,2,35,2018-11-12,0.79,1,0,20001,POINT (-77.00771 38.91649)
13472775,The Kush Room,40797092,Lucius,,"Brightwood Park, Crestwood, Petworth",38.9453,-77.02516,Private room,65,1,43,2019-10-13,0.96,3,364,20011,POINT (-77.02516 38.9453)
13479465,Apartment in the heart of 14th & Logan Circle,74643903,Brandt,,"Shaw, Logan Circle",38.91288,-77.02991999999999,Entire home/apt,150,2,4,2018-04-08,0.11,1,0,20001,POINT (-77.02991999999999 38.91288)
13487361,Sunny Studio w/ Metro Access,25169932,Dara,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93222,-77.05881,Entire home/apt,85,7,9,2017-06-16,0.2,1,0,20008,POINT (-77.05880999999999 38.93222)
13490001,Bright basement apartment in lovely neighborhood,8607493,Bethany,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87451,-76.96333,Entire home/apt,79,1,8,2016-07-25,0.18,1,0,20020,POINT (-76.96333 38.87451)
13491888,Capitol Hill Row House Newly Renovated!,1261711,Steve And Lisa,,"Capitol Hill, Lincoln Park",38.880109999999995,-76.9876,Entire home/apt,248,2,126,2020-02-02,2.91,4,253,20003,POINT (-76.9876 38.88010999999999)
13492207,Newly Renovated Capitol Hill Basement Apartment,1261711,Steve And Lisa,,"Capitol Hill, Lincoln Park",38.88084,-76.98808000000001,Entire home/apt,126,1,140,2020-01-22,3.23,4,275,20003,POINT (-76.98808000000001 38.88084)
13493075,Cozy Suite walkable to metro station,38289794,Mehran,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.9381,-77.06683000000001,Entire home/apt,79,2,26,2017-10-29,0.58,3,0,20008,POINT (-77.06683000000001 38.9381)
